IRIS,Libellé de l'IRIS,Commune ou ARM,Libellé commune ou ARM,Part des ménages fiscaux imposés (%),Taux de bas revenus déclarés au seuil de 60 % (%),1er quartile (€),Médiane (€),3e quartile (€),Écart inter-quartile rapporté à la médiane,1er décile (€),2e décile (€),3e décile (€),4e décile (€),6e décile (€),7e décile (€),8e décile (€),9e décile (€),Rapport interdécile D9/D1,S80/S20,Indice de Gini,Part des revenus d’activité (%),dont part des salaires et traitements (%),dont part des indemnités de chômage (%),dont part des revenus des activités non salariées (%),"Part des pensions, retraites et rentes (%)",Part des autres revenus (%),Note de précaution (voir onglet seuils)
IRIS,LIBIRIS,COM,LIBCOM,DEC_PIMP15,DEC_TP6015,DEC_Q115,DEC_MED15,DEC_Q315,DEC_EQ15,DEC_D115,DEC_D215,DEC_D315,DEC_D415,DEC_D615,DEC_D715,DEC_D815,DEC_D915,DEC_RD15,DEC_S80S2015,DEC_GI15,DEC_PACT15,DEC_PTSA15,DEC_PCHO15,DEC_PBEN15,DEC_PPEN15,DEC_PAUT15,DEC_NOTE15
920490102,Peri-Brossolette,92049,Montrouge,80,9.5,20914,32530,46688,0.79,12672,18152,23096,27780,37098,42956,50148,61952,4.9,6.1,0.33,78.9,73.0,2.2,3.7,16.5,4.6,0
920490103,Camille Pelletan,92049,Montrouge,66,27.6,11370,21762,36800,1.17,6278,9964,13578,17064,27060,32286,40612,53056,8.5,11.4,0.42,82.8,76.0,3.2,3.7,13.9,3.2,0
920490104,Marcelin Berthelot,92049,Montrouge,77,13.6,19448,31452,48012,0.91,9248,16418,22282,27236,36552,44058,52090,68072,7.4,8.5,0.38,76.9,69.8,2.2,4.9,16.7,6.4,0
920490105,Jean Jaures,92049,Montrouge,71,18.2,16030,26292,40164,0.92,8010,13292,18690,22468,31548,36792,42962,53748,6.7,8.8,0.38,78.3,71.8,3.7,2.9,16.2,5.4,0
920490106,Bibliotheque Municipale,92049,Montrouge,80,11.7,20872,31420,44280,0.75,11244,18356,22586,27460,35920,40712,48122,60104,5.3,6.4,0.33,82.1,75.1,2.5,4.5,14.0,3.9,0
920490107,Raymond Queneau,92049,Montrouge,77,11.1,20256,31988,45612,0.79,11348,17254,22754,27006,36818,41800,49810,65366,5.8,7.6,0.36,80.9,72.6,2.8,5.5,14.8,4.3,0
920490108,Dispensaire,92049,Montrouge,81,,23382,34296,46394,0.67,13492,21076,25662,30054,38482,43786,51530,65420,4.8,6.1,0.33,70.3,64.8,2.0,3.5,22.0,7.7,0
920490109,Piscine,92049,Montrouge,69,19.3,14532,26498,42886,1.07,6746,12608,16536,21442,32318,39512,47866,61620,9.1,10.6,0.40,78.6,68.0,2.7,7.9,18.2,3.2,0
920490110,Aristide Briand,92049,Montrouge,75,13.4,18865,28982,41186,0.77,9788,16460,21102,25330,33394,38552,44330,54664,5.6,6.8,0.33,81.4,75.5,2.2,3.7,13.9,4.7,0
920490111,Boileau,92049,Montrouge,74,13.2,19942,31000,47784,0.90,9174,16966,21954,26484,37130,43832,53412,68838,7.5,9.5,0.40,82.7,73.7,2.4,6.5,12.2,5.2,0
920490112,Le Fort,92049,Montrouge,81,8.3,22860,32608,45352,0.69,14012,20548,25112,28378,37198,42696,48710,57228,4.1,4.9,0.29,78.7,73.0,2.5,3.2,17.9,3.4,0
920490113,Jules Ferry,92049,Montrouge,80,13.4,21204,33420,47526,0.79,9036,18026,23948,28416,38577,44486,51424,63510,7.0,7.8,0.34,78.5,71.5,2.5,4.4,16.7,4.9,0
920490114,Haut-Mesnil,92049,Montrouge,71,16.5,16724,24818,35130,0.74,8200,14770,18620,21944,28976,32850,38268,48490,5.9,6.7,0.33,74.5,70.2,2.4,1.9,22.5,3.0,0
920490115,Chatillon-Montrouge,92049,Montrouge,68,18.5,14902,23172,32964,0.78,8436,13184,16528,20170,26388,30124,36164,45480,5.4,6.5,0.33,79.2,74.8,2.8,1.6,18.9,1.9,0
920490116,Renaudel,92049,Montrouge,61,25.1,12184,20724,31992,0.96,6234,10428,13970,17772,24368,28822,34434,43398,7.0,9.1,0.38,67.7,62.5,3.2,2.0,29.0,3.3,0
920490117,Stade,92049,Montrouge,72,18.1,16168,27734,43442,0.98,8476,13858,18546,22726,33490,40396,48194,61080,7.2,9.4,0.39,83.3,77.1,2.3,3.9,13.5,3.2,0
920500101,Chenevreux,92050,Nanterre,63,24.2,12388,22324,34414,0.99,6852,10402,14936,18550,25386,31328,38678,51042,7.4,9.3,0.40,79.4,73.1,3.2,3.1,16.4,4.2,0
920500102,Clemenceau,92050,Nanterre,68,18.9,14512,24354,36488,0.90,7908,12709,16868,20050,28234,33904,39628,49712,6.3,7.3,0.35,85.7,78.8,3.7,3.1,11.3,3.1,0
920500103,Haut Plateau,92050,Nanterre,79,7.6,21606,33780,48092,0.78,14358,19664,24444,29198,38766,44604,51898,68090,4.7,6.4,0.35,79.5,74.7,2.3,2.6,15.8,4.6,0
920500203,Saint-Cloud,92050,Nanterre,71,17.3,15756,25868,36744,0.81,9766,13874,17600,21808,29464,34516,40908,53124,5.4,6.9,0.35,78.1,70.9,3.0,4.2,18.8,3.1,0
920500204,Garches,92050,Nanterre,77,12.8,19598,29010,45562,0.90,10386,17756,21616,25054,33492,41438,49306,61860,6.0,7.2,0.36,75.7,67.8,2.9,5.0,18.3,6.0,0
920500205,Damades La Source,92050,Nanterre,56,30.8,10998,17526,27570,0.95,4930,8934,12192,15102,21126,24906,29854,38318,7.8,9.0,0.37,71.6,66.8,3.7,1.1,26.4,2.0,0
920500206,Suisses Boule,92050,Nanterre,71,16.4,17022,27506,41124,0.88,8840,14130,19370,23226,32706,38124,44234,57032,6.5,7.9,0.36,83.7,77.7,2.4,3.7,13.4,2.8,0
920500301,Lenine Joffre,92050,Nanterre,69,15.1,15908,24994,36292,0.82,9546,14140,17914,21264,29350,33686,39388,50458,5.3,6.6,0.34,84.1,78.2,2.7,3.1,13.5,2.5,0
920500302,Goulvents,92050,Nanterre,73,17.3,16720,28004,38752,0.79,8936,13524,19590,24068,32282,36562,42314,52446,5.9,8.3,0.38,80.9,72.9,2.8,5.1,15.7,3.5,0
920500303,Langevin,92050,Nanterre,47,37.2,8914,15670,24590,1.00,4336,7340,10352,12992,18860,22484,26402,34116,7.9,10.4,0.39,76.6,67.8,4.9,3.9,22.5,0.9,0
920500401,Gare,92050,Nanterre,74,12.2,17800,29562,43024,0.85,10024,14756,20056,24438,34592,39666,47390,62506,6.2,7.8,0.37,77.7,71.3,2.9,3.6,16.7,5.5,0
920500403,Barbet,92050,Nanterre,82,,23380,34478,46952,0.68,14738,20790,26332,30034,38976,43402,51972,66538,4.5,5.5,0.31,76.7,70.8,2.0,3.9,17.0,6.3,0
920500406,Cathedrale,92050,Nanterre,72,17.7,15044,26904,38316,0.87,9048,12894,17766,21896,30914,35334,41732,51163,5.7,7.5,0.36,87.1,80.8,3.1,3.2,10.0,2.9,0
920500407,Hotel de Ville,92050,Nanterre,53,30.7,10948,17704,24090,0.74,6370,8862,12242,15028,20074,22476,26038,30450,4.8,6.4,0.31,67.3,62.7,4.4,0.3,32.2,0.4,0
920500408,Joliot Boule,92050,Nanterre,69,16.6,16424,26857,39644,0.86,8730,14529,19102,22954,31167,36272,43710,57507,6.6,8.3,0.37,78.6,70.1,2.8,5.7,17.1,4.3,0
920500501,Arlequin,92050,Nanterre,36,52.4,6552,11958,18470,1.00,1876,5566,7686,9432,14202,16856,19954,25496,13.6,12.1,0.38,75.8,68.5,6.6,0.7,23.7,0.5,0
920500502,Demoiselles d'Avignon,92050,Nanterre,35,55.7,6172,11188,17488,1.01,2250,5340,7466,9100,13348,15762,19278,24732,11.0,12.3,0.40,80.7,73.4,6.6,0.6,18.9,0.5,0
920500503,Fontenelles Decour,92050,Nanterre,39,49.4,6734,12418,19172,1.00,2470,5566,8360,10130,15020,17334,21982,28138,11.4,13.7,0.40,78.2,71.5,6.2,0.5,20.8,1.0,0
920500504,Fontenelles Gallois,92050,Nanterre,29,55.3,6286,11100,16342,0.91,1894,5386,6916,9244,13042,14620,19318,25662,13.5,12.8,0.39,73.3,,,,25.7,1.0,0
920500505,Champs aux Melles,92050,Nanterre,38,47.9,8024,12730,19322,0.89,3794,6764,8958,10734,14764,17564,21036,25624,6.8,8.2,0.35,74.5,67.4,6.2,0.9,25.1,0.4,0
920500508,Picasso Colombe,92050,Nanterre,49,37.6,8660,15628,23056,0.92,3540,7144,9942,13002,18604,21234,25170,32280,9.1,10.3,0.36,86.8,80.6,4.8,1.3,12.5,0.8,0
920500509,Champs Pierreux,92050,Nanterre,59,28.7,11036,18148,27364,0.90,6766,9552,12680,15508,21498,24964,30160,37704,5.6,7.4,0.36,93.3,87.4,3.5,2.5,6.2,0.4,0
920500510,Central Park,92050,Nanterre,72,21.1,13780,23668,35866,0.93,7562,11888,16196,19792,28200,33232,38938,50322,6.7,8.5,0.37,82.8,77.5,2.5,2.8,14.8,2.4,1
920500511,Ravel Liberte Vallona,92050,Nanterre,77,12.2,18702,28086,40320,0.77,11454,16568,20650,24476,31858,37376,43990,51728,4.5,5.6,0.31,84.1,77.4,2.9,3.8,12.9,3.0,1
920500601,Anatole France,92050,Nanterre,42,43.8,8638,14026,20566,0.85,3872,7620,9438,11586,16130,19156,22230,27280,7.0,7.6,0.34,91.9,,,,7.9,0.2,0
920500602,Provinces Francaises,92050,Nanterre,,,8752,14410,22980,0.99,4010,7630,9446,11410,17416,20342,25766,32670,8.1,8.7,0.37,85.7,80.2,4.8,0.7,13.9,0.4,1
920500605,Les Groues-Préfecture,92050,Nanterre,46,34.2,10182,15944,22498,0.77,4920,8482,11278,13684,18110,20890,25090,31286,6.4,7.9,0.35,86.9,81.4,4.4,1.1,11.4,1.7,1
920500606,Berthelot Sud et Nord,92050,Nanterre,47,41.3,8574,14270,21996,0.94,3710,7428,9366,12038,17150,20304,24072,30136,8.1,9.1,0.36,79.9,74.1,4.6,1.2,19.4,0.7,0
920500702,Canibouts,92050,Nanterre,30,58.9,6266,10822,17378,1.03,2898,5516,7252,9020,12384,15562,18926,24420,8.4,10.0,0.38,78.8,69.8,7.2,1.8,20.4,0.8,0
920500703,Paquerettes Est,92050,Nanterre,28,56.1,6550,10818,17000,0.97,2116,5248,7178,9110,13374,15644,18380,22380,10.6,11.3,0.37,78.2,71.0,6.6,0.6,21.3,0.5,0
920500704,Paquerettes Ouest,92050,Nanterre,35,50.7,7024,12158,18826,0.97,2240,5850,8310,10040,15118,17628,20350,24886,11.1,11.9,0.38,81.3,75.1,5.4,0.8,17.9,0.8,0
920500801,Pathelot Rouget de l'Isle,92050,Nanterre,71,14.1,16418,23282,29734,0.57,10092,14566,18376,20778,25668,28642,31970,39328,3.9,4.7,0.27,93.7,90.2,2.2,1.3,5.1,1.2,0
920500802,Komarov,92050,Nanterre,63,25.9,11978,20790,31236,0.93,5926,9660,13586,17010,24180,28582,34664,43884,7.4,9.3,0.38,86.4,80.5,3.1,2.8,11.3,2.3,0
920500803,Zilina Henri Martin,92050,Nanterre,,,9292,15564,25034,1.01,4726,7940,10306,12674,19236,22770,28484,36952,7.8,9.8,0.38,73.5,67.4,4.8,1.3,24.2,2.3,0
920500804,Acacias Ouest,92050,Nanterre,39,46.5,7780,13214,19537,0.89,3350,6836,8722,10836,15034,17916,21689,26706,8.0,9.1,0.37,78.5,71.7,6.2,0.5,20.1,1.5,0
920500805,Acacias Est,92050,Nanterre,26,56.8,6070,11108,16784,0.96,2188,5280,7042,8832,12986,15456,19318,24798,11.3,12.9,0.40,74.6,,,,24.7,0.8,0
920510101,Saint-James,92051,Neuilly-sur-Seine,82,,33650,65772,116186,1.25,15526,27498,40600,53118,80684,99732,141622,203906,13.1,29.7,0.63,47.2,39.1,0.6,7.5,13.9,38.9,0
920510102,Saint-James Madrid 1,92051,Neuilly-sur-Seine,83,,33056,54758,85402,0.96,16340,30178,38444,46420,66462,77512,95480,136246,8.3,10.7,0.43,69.0,55.5,1.2,12.3,15.4,15.6,0
920510103,Saint-James Madrid 2,92051,Neuilly-sur-Seine,76,12.0,20466,39936,79876,1.49,10076,17978,24054,30932,53080,67040,92408,133382,13.2,18.7,0.53,63.3,55.6,1.7,6.0,19.2,17.5,0
920510104,Saint-James Madrid 3,92051,Neuilly-sur-Seine,82,7.4,32436,54568,96522,1.17,15818,26336,36238,45306,68436,83894,108228,166986,10.6,19.1,0.56,60.7,49.3,1.2,10.2,15.0,24.3,0
920510201,Charles Laffitte 1,92051,Neuilly-sur-Seine,,,24832,53842,92562,1.26,10202,18554,29816,41570,65812,83228,109986,184410,18.1,32.3,0.60,56.3,45.4,0.9,10.0,15.7,28.0,0
920510202,Charles Laffitte 2,92051,Neuilly-sur-Seine,80,,26528,49050,85774,1.21,13464,22306,31586,40966,59266,74558,98578,154798,11.5,20.4,0.56,53.5,45.3,1.2,7.0,17.7,28.8,0
920510301,Plaine des Sablons 1,92051,Neuilly-sur-Seine,77,11.1,21362,38534,68564,1.22,11524,18792,24815,31798,47060,60150,76840,106396,9.2,12.5,0.45,71.5,62.4,3.2,5.8,16.8,11.8,0
920510302,Plaine des Sablons 2,92051,Neuilly-sur-Seine,80,8.5,26782,46944,77578,1.08,14040,23338,30218,38966,57024,67734,86634,130052,9.3,11.6,0.44,71.9,63.5,1.8,6.6,17.2,10.9,0
920510303,Plaine des Sablons 3,92051,Neuilly-sur-Seine,80,,29106,49610,80034,1.03,15440,24396,32776,40626,59624,70708,87980,136024,8.8,11.2,0.44,67.5,57.4,1.7,8.4,17.0,15.5,0
920510304,Plaine des Sablons 4,92051,Neuilly-sur-Seine,74,16.8,18882,39160,67350,1.24,9346,14574,22582,29392,48238,60298,76404,105524,11.3,22.1,0.56,68.6,58.5,1.9,8.2,13.7,17.7,0
920510305,Plaine des Sablons 5,92051,Neuilly-sur-Seine,78,,28166,51034,83218,1.08,13404,23728,32918,40818,61444,74992,95454,136204,10.2,13.1,0.46,71.7,60.9,1.6,9.3,16.1,12.1,0
920510306,Plaine des Sablons 6,92051,Neuilly-sur-Seine,80,,24400,41734,65594,0.99,13782,21226,28136,34638,48870,59348,73036,102810,7.5,11.0,0.44,56.9,50.2,1.9,4.8,25.2,17.9,0
920510307,Plaine des Sablons 7,92051,Neuilly-sur-Seine,79,,27742,49718,82330,1.10,15866,23996,32128,40178,61438,72340,94432,132648,8.4,13.8,0.49,71.2,59.6,1.6,10.0,13.4,15.4,0
920510308,Plaine des Sablons 8,92051,Neuilly-sur-Seine,79,,27588,46858,70098,0.91,13750,24511,31562,38904,54352,63186,79245,107314,7.8,9.9,0.41,75.7,63.9,2.6,9.2,14.6,9.7,0
920510309,Plaine des Sablons 9,92051,Neuilly-sur-Seine,70,15.4,17842,31289,53636,1.14,9256,15298,20362,25932,38468,47570,60464,84056,9.1,16.8,0.53,64.4,56.9,2.2,5.2,16.4,19.3,0
920510401,Parc de Neuilly 1,92051,Neuilly-sur-Seine,79,,25890,43472,73260,1.09,15190,22450,29574,36686,52756,65482,83954,110608,7.3,15.5,0.54,64.9,55.7,1.6,7.5,16.5,18.7,0
920510402,Parc de Neuilly 2,92051,Neuilly-sur-Seine,81,9.4,26400,45886,75100,1.06,13110,23428,31144,37816,54742,66874,84666,123828,9.4,14.1,0.48,68.0,55.9,2.1,9.9,17.0,15.1,0
920510403,Parc de Neuilly 3,92051,Neuilly-sur-Seine,,,39324,65120,119472,1.23,19404,32908,44694,55288,82466,102384,135640,217610,11.2,18.3,0.55,65.1,49.3,0.9,14.9,13.9,21.0,0
920510404,Parc de Neuilly 4,92051,Neuilly-sur-Seine,83,,24798,46444,85530,1.31,15468,21917,29182,35708,58319,75760,97756,152694,9.9,15.6,0.51,64.9,54.0,1.7,9.2,18.2,16.9,0
920510405,Parc de Neuilly 5,92051,Neuilly-sur-Seine,77,11.3,23088,43386,70782,1.10,11310,19846,26478,33746,53562,63966,82256,114360,10.1,14.5,0.48,66.8,56.4,1.8,8.5,17.5,15.8,0
920510406,Parc de Neuilly 6,92051,Neuilly-sur-Seine,81,,26962,51804,88426,1.19,14648,23622,31466,40852,63064,77062,101880,140782,9.6,19.7,0.56,56.8,45.7,1.1,10.0,14.5,28.7,0
920510407,Parc de Neuilly 7,92051,Neuilly-sur-Seine,81,8.4,28728,51996,88070,1.14,13844,24452,33578,41436,63600,78768,99588,145706,10.5,17.4,0.53,63.9,53.5,1.4,9.0,16.7,19.4,0
920510408,Parc de Neuilly 8,92051,Neuilly-sur-Seine,78,8.7,30298,56878,96512,1.16,13906,24954,35720,45788,68016,84820,106316,156614,11.3,18.7,0.53,52.9,44.0,1.1,7.7,21.2,26.0,0
920510409,Parc de Neuilly 9,92051,Neuilly-sur-Seine,83,,29372,53892,88428,1.10,16574,25612,33626,43392,64844,80100,102894,153814,9.3,14.8,0.50,62.1,52.1,1.5,8.5,17.6,20.3,0
920510410,Parc de Neuilly 10,92051,Neuilly-sur-Seine,79,10.0,27322,52090,81888,1.05,12300,22976,32870,42858,61854,73894,94116,157272,12.8,18.9,0.53,67.0,54.7,1.5,10.8,17.7,15.3,0
920510411,Parc de Neuilly 11,92051,Neuilly-sur-Seine,79,,26742,48860,81614,1.12,15432,23646,30642,38822,60226,74310,90394,124926,8.1,13.5,0.50,62.0,51.9,1.5,8.6,19.3,18.7,0
920600101,Hachette,92060,Le Plessis-Robinson,77,9.2,19642,26500,35344,0.59,13384,17918,21322,23786,29770,33302,37906,45870,3.4,4.3,0.27,86.2,82.8,2.0,1.5,11.5,2.2,0
920600102,Albert Thomas-Marche,92060,Le Plessis-Robinson,71,11.8,18294,27082,39716,0.79,11154,16154,19584,23118,31564,36974,43143,52262,4.7,6.0,0.32,85.7,81.2,2.7,1.9,12.2,2.0,0
920600104,Architecte,92060,Le Plessis-Robinson,73,12.1,17762,26886,39688,0.82,11008,16054,19674,23360,31258,36876,42958,53066,4.8,5.5,0.31,78.9,74.3,2.4,2.2,19.0,2.1,0
920600105,Joliot,92060,Le Plessis-Robinson,,,12230,19612,26114,0.71,6394,10206,13940,16796,22212,24748,28234,34222,5.4,6.7,0.32,78.1,73.8,3.8,0.5,20.1,1.8,0
920600106,Wallon,92060,Le Plessis-Robinson,79,7.5,20148,27706,40258,0.73,14222,18410,21908,24894,31576,36984,44840,57270,4.0,5.3,0.33,77.6,72.0,2.1,3.5,18.6,3.8,0
920600107,Patrick,92060,Le Plessis-Robinson,83,5.0,24302,35002,47486,0.66,16782,21866,26502,30750,39262,44384,51306,64888,3.9,5.0,0.30,73.7,67.3,2.0,4.5,21.8,4.4,0
920600108,Jean Jaures,92060,Le Plessis-Robinson,86,,25530,35912,50186,0.69,17668,23398,27528,31390,41180,45706,54154,67454,3.8,4.8,0.30,74.6,68.1,1.7,4.8,19.9,5.5,0
920600109,Anatole France,92060,Le Plessis-Robinson,83,5.8,22878,31868,43878,0.66,14968,20248,24618,28376,36350,41260,46974,56290,3.8,4.5,0.28,80.7,75.9,1.9,2.9,17.1,2.2,0
920600110,Pergaud,92060,Le Plessis-Robinson,80,,20442,27564,36880,0.60,14156,18700,22030,24820,31176,34484,39938,48058,3.4,4.3,0.28,80.1,75.3,2.5,2.3,17.2,2.7,0
920620101,Defense Nord,92062,Puteaux,75,16.1,18356,30042,43688,0.84,7752,15702,20974,25542,34724,40504,47840,59212,7.6,9.0,0.35,69.7,65.8,1.8,2.1,23.1,7.2,0
920620102,Defense Sud,92062,Puteaux,64,25.3,12220,20956,30300,0.86,5428,10600,13452,16608,24352,27322,34228,47260,8.7,9.8,0.40,69.7,63.4,3.8,2.5,26.6,3.7,0
920620103,Seine 1,92062,Puteaux,,,17208,27940,41618,0.87,8846,14956,18560,23926,33140,38842,45382,55269,6.2,7.7,0.35,84.1,76.8,3.9,3.4,10.1,5.8,0
920620201,Wilson 1,92062,Puteaux,72,13.9,16146,27538,40430,0.88,9534,14504,17984,22066,32266,37604,43606,55782,5.9,7.3,0.36,83.0,77.6,2.9,2.5,13.8,3.2,0
920620202,Bergere Nord,92062,Puteaux,68,18.3,14528,22192,30376,0.71,8700,13304,16070,19878,25252,28257,32613,39970,4.6,5.4,0.30,74.6,68.7,3.7,2.2,23.8,1.6,0
920620203,Bergere Centre,92062,Puteaux,75,15.3,17544,28412,42662,0.88,9366,14772,19832,23886,33216,39796,47120,59702,6.4,7.6,0.36,78.7,73.0,3.1,2.5,17.1,4.3,0
920620204,Wilson 2,92062,Puteaux,67,17.1,14998,22102,29424,0.65,8760,13512,16278,19066,24698,27662,31916,39176,4.5,5.4,0.30,73.7,68.1,4.0,1.6,24.6,1.7,0
920620205,Bergere Sud,92062,Puteaux,61,19.1,15082,23290,38106,0.99,7632,12598,16526,20084,27982,34336,41436,57066,7.5,9.4,0.39,80.3,74.5,3.4,2.4,16.8,2.9,0
920620301,Wallace 3,92062,Puteaux,79,9.8,19798,32650,46280,0.81,12486,17178,23532,28032,37722,43294,50098,63770,5.1,6.5,0.34,88.0,81.1,2.6,4.3,9.0,3.0,0
920620302,Wallace 2,92062,Puteaux,73,15.8,17514,29129,43342,0.89,9258,14702,19710,24466,33910,39388,47396,59676,6.4,7.9,0.36,87.5,83.3,2.6,1.6,8.7,3.8,0
920620303,Mairie,92062,Puteaux,77,11.5,20728,34060,50688,0.88,11628,17754,23116,28838,40416,46992,55300,67154,5.8,7.5,0.36,75.5,70.1,2.4,3.1,18.2,6.2,0
920620304,Wallace 1,92062,Puteaux,69,16.9,16662,29698,44748,0.95,8158,13748,19170,23214,35830,41008,50086,63748,7.8,9.5,0.38,86.7,79.3,3.6,3.8,9.2,4.1,0
920620305,Seine 2,92062,Puteaux,69,14.1,16800,23330,33540,0.72,9864,14746,18192,21120,25766,30148,37438,52672,5.3,6.4,0.35,89.2,83.6,3.5,2.1,7.6,3.2,0
920620306,Agora,92062,Puteaux,78,11.4,20598,33144,47954,0.83,11410,17450,23000,28054,38150,44866,52002,63536,5.6,6.9,0.34,86.3,80.6,2.9,2.8,10.3,3.4,0
920620401,Republique 1,92062,Puteaux,79,12.3,19364,31668,48188,0.91,10726,16298,21418,26786,36970,44652,51654,67632,6.3,8.0,0.37,83.0,76.4,2.6,4.1,12.4,4.5,0
920620402,Republique 2,92062,Puteaux,76,16.5,17442,32838,47768,0.92,8146,15102,20880,26746,39440,44982,52562,68770,8.4,10.1,0.38,87.1,82.4,2.6,2.1,9.1,3.8,0
920620403,Jaures,92062,Puteaux,73,19.4,15550,29921,47926,1.08,7474,12838,18494,24566,36966,44044,53126,68710,9.2,11.3,0.41,79.8,73.0,2.5,4.3,15.0,5.2,0
920620404,France,92062,Puteaux,83,9.4,24699,37222,51688,0.73,12894,20488,27262,32266,41992,49274,56616,69878,5.4,7.1,0.35,81.3,74.2,2.2,4.8,13.7,5.1,0
920630101,Plaine_Gare 1,92063,Rueil-Malmaison,59,25.3,12276,20230,31026,0.93,6006,10632,13834,17188,23456,28398,33856,44168,7.4,8.2,0.37,82.3,76.6,3.7,2.0,15.1,2.6,0
920630102,Plaine_Gare 2,92063,Rueil-Malmaison,79,10.7,19554,29092,41806,0.76,11602,17324,21882,25210,33366,39002,46036,57976,5.0,6.1,0.33,86.3,82.1,2.7,1.5,10.5,3.2,0
920630103,Plaine_Gare 3,92063,Rueil-Malmaison,88,,26684,39160,54160,0.70,18332,24298,29148,34326,44642,50130,59594,74634,4.1,5.0,0.31,87.2,80.8,2.3,4.1,9.1,3.7,0
920630104,Plaine_Gare 4,92063,Rueil-Malmaison,83,,29734,41662,59622,0.72,18484,27004,32122,37466,47323,55180,64620,76962,4.2,5.7,0.33,72.2,66.0,2.2,4.0,21.3,6.5,0
920630105,Plaine_Gare 5,92063,Rueil-Malmaison,64,18.9,14602,22700,33998,0.85,8370,12852,16054,19454,26272,30990,37452,50776,6.1,7.5,0.37,80.3,75.6,3.2,1.6,17.2,2.4,0
920630106,Plaine_Gare 6,92063,Rueil-Malmaison,82,,23796,34570,49970,0.76,14870,21784,25934,30759,39400,45519,54516,70710,4.8,5.9,0.33,82.6,78.3,1.8,2.5,13.6,3.8,0
920630201,Martinets 1,92063,Rueil-Malmaison,85,,26498,40594,58032,0.78,17580,24472,29298,35118,46678,54354,64402,81200,4.6,6.0,0.34,74.8,70.2,1.7,2.9,19.0,6.2,0
920630202,Martinets 2,92063,Rueil-Malmaison,84,,27142,39102,56970,0.76,17522,24812,30040,34416,44556,52458,61358,79782,4.6,5.8,0.34,71.7,66.2,1.5,4.0,22.8,5.5,0
920630301,Closeaux 1,92063,Rueil-Malmaison,84,,23960,33206,46496,0.68,15476,21730,26006,29434,37266,42786,50240,60676,3.9,5.0,0.31,76.1,72.2,1.8,2.1,19.4,4.5,0
920630302,Closeaux 2,92063,Rueil-Malmaison,88,,29146,42100,58886,0.71,20568,26508,32132,37386,46958,54814,63962,82330,4.0,5.0,0.31,79.3,74.1,2.1,3.1,14.4,6.3,0
920630401,Pince_Vins,92063,Rueil-Malmaison,90,,35779,59240,95351,1.01,22206,32318,39798,48180,69112,84626,106158,167476,7.5,13.3,0.53,72.4,61.8,1.7,8.9,14.0,13.6,0
920630501,Buzenval 1,92063,Rueil-Malmaison,78,10.0,22256,35184,49342,0.77,12274,19870,24556,29876,39562,44868,53888,72844,5.9,7.1,0.35,70.5,65.3,2.5,2.7,24.2,5.3,0
920630502,Buzenval 2,92063,Rueil-Malmaison,84,7.1,23946,37896,57960,0.90,15328,21492,26942,32260,43680,51720,63112,84694,5.5,7.5,0.38,78.0,70.6,1.9,5.5,15.2,6.8,0
920630503,Buzenval 3,92063,Rueil-Malmaison,86,,23410,33626,50584,0.81,16202,20826,25242,29164,39134,46462,55960,73104,4.5,6.5,0.37,75.6,69.3,2.2,4.1,18.4,6.0,0
920630504,Buzenval 4,92063,Rueil-Malmaison,78,12.5,20060,37152,58804,1.04,10828,16988,23558,30962,45984,53822,66106,87692,8.1,11.0,0.42,73.5,66.9,2.4,4.3,19.4,7.0,0
920630601,Fouilleuse 1,92063,Rueil-Malmaison,71,18.3,14910,24762,36476,0.87,8232,13414,16940,21536,28152,32742,40576,50554,6.1,7.5,0.35,75.7,69.8,2.7,3.1,21.3,3.1,0
920630602,Fouilleuse 2,92063,Rueil-Malmaison,,,9548,15220,22463,0.85,5928,8382,10802,13152,17882,20638,24232,30242,5.1,6.7,0.33,79.9,,,,19.7,0.4,0
920630603,Fouilleuse 3,92063,Rueil-Malmaison,84,,23588,33238,46170,0.68,16016,21366,25112,29128,37792,43020,51524,65592,4.1,5.4,0.32,74.1,67.3,2.1,4.7,22.3,3.6,0
920630701,Plateau 1,92063,Rueil-Malmaison,88,,26940,39409,56650,0.75,18098,24176,29402,35638,45182,51618,60084,81542,4.5,5.8,0.34,78.3,73.6,1.8,2.9,16.1,5.6,0
920630702,Plateau 2,92063,Rueil-Malmaison,67,15.9,15312,23456,33620,0.78,9608,13968,17388,20130,26986,31176,36954,48919,5.1,6.2,0.33,78.7,73.7,3.0,2.0,19.1,2.2,0
920630703,Plateau 3,92063,Rueil-Malmaison,80,7.8,21572,31850,45776,0.76,13742,19556,23812,28054,36384,43008,49294,63390,4.6,5.4,0.31,76.3,71.2,2.8,2.3,20.3,3.4,0
920630704,Plateau 4,92063,Rueil-Malmaison,81,,24478,35704,54182,0.83,14796,21956,26598,30558,42130,49498,60344,78086,5.3,6.8,0.36,81.4,76.1,2.2,3.0,14.6,4.1,0
920630705,Plateau 5,92063,Rueil-Malmaison,76,14.6,18404,30006,48258,0.99,9938,15784,20742,24946,35594,43058,53318,72770,7.3,9.4,0.41,77.6,71.7,2.6,3.3,17.0,5.4,0
920630706,Plateau 6,92063,Rueil-Malmaison,76,11.7,18050,29192,43234,0.86,10312,16202,20824,25076,34038,39810,46310,59040,5.7,6.7,0.35,75.0,70.6,2.2,2.2,20.6,4.4,0
